id,nodeid,nodetype,workgroupid,username,id,name,sgender,parentprojectid,data
4145,node_18.al,AssessmentListNode,6620,CaitlinF0914,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_18.al"",""visitEndTime"":1393970028000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393970028709,""assessments"":[{""response"":{""id"":""yrIZYvVdXA"",""text"":""Maximum possible; ten arm lengths."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""l56D2FAV3d"",""type"":""radio""},{""response"":{""text"":""That way the second student wil niot go all the way up the first student went, there than zigg-zagging they can go in a straight line.""},""id"":""7zMEOFH1Vm"",""type"":""text""},{""response"":{""id"":""uikpJ33WFB"",""text"":""At the very end of the line."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""yOlU6VfZAZ"",""type"":""radio""},{""response"":{""text"":""This way they will zig-zag the least, walking mostly in a straight line which covers the least distance.""},""id"":""AWUGamhWtt"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393969823000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4146,node_19.al,AssessmentListNode,6620,CaitlinF0914,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_19.al"",""visitEndTime"":1393970151000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393970151927,""assessments"":[{""response"":{""id"":""xa00v46q80"",""text"":""Path D"",""autoScoreResult"":{""maxScore"":1}},""id"":""oWovHD6c2V"",""type"":""radio""},{""response"":{""id"":""iON7GXiBl4"",""text"":""Yes he should, because it will increase his chances of reaching to the charging station."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""dOoRm2Fpm0"",""type"":""radio""},{""response"":{""text"":""He will avoid one square and chosing the same thing repeatedly doesn't effect though or not will show up again.""},""id"":""cADFqYQTOz"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393970028000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4147,node_20.al,AssessmentListNode,6620,CaitlinF0914,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_20.al"",""visitEndTime"":1393970250000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393970247575,""assessments"":[{""response"":{""id"":""EFJaN4zSeM"",""text"":""Graph A"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""0dHlpeqkc8"",""type"":""radio""},{""response"":{""id"":""J6pbtlzM1t"",""text"":""Graph D"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""h8mqBgvQsj"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393970167000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4148,node_21.al,AssessmentListNode,6620,CaitlinF0914,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,1,463,"{""nodeId"":""node_21.al"",""visitEndTime"":1393970277000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393970275006,""assessments"":[{""response"":{""id"":""PaAvprnqjZ"",""text"":""It rains."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""Fin0piIKWa"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393970250000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4137,node_0.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_0.al"",""visitEndTime"":1393861773000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861772411,""assessments"":[{""response"":{""id"":""uEOH6H5gM6"",""text"":""During treatment with an antibiotic, all of the bacteria gradually become more resistant to the antibiotic the more they are exposed to it.  They all survive and pass this trait to their offspring."",""autoScoreResult"":{""maxScore"":1}},""id"":""kyGatwL8Zy"",""type"":""radio""},{""response"":{""id"":""GgbrobIIHS"",""text"":""Some of the individual birds would try to develop new beaks so that they could eat the seeds that are harder to crack open.  Those birds would be more likely to survive and reproduce, and the other birds would likely die."",""autoScoreResult"":{""maxScore"":1}},""id"":""bJKlnjnZ27"",""type"":""radio""},{""response"":{""id"":""u1mmkUWs6D"",""text"":""Most species living today did not exist at the time life began."",""autoScoreResult"":{""maxScore"":1,""isCorrect"":true}},""id"":""rCwfXhhb1O"",""type"":""radio""},{""response"":{""id"":""UNvqakMLEj"",""text"":""The gene pool converges and becomes more limited"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""Ol4jrE6MXI"",""type"":""radio""},{""response"":{""text"":""Not as much diversity""},""id"":""YJVWkwkdRu"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393861665000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4138,node_17.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_17.al"",""visitEndTime"":1393861836000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861835063,""assessments"":[{""response"":{""id"":""2jzlnH1uDJ"",""text"":""She cannot be absolutely certain that the real airplane will fly well in the rain unless she actually flies the real airplane in the rain."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""gHnYaEJsRx"",""type"":""radio""},{""response"":{""id"":""4QCHMCBeSw"",""text"":""The small-scale version of the house and the floor plans are both equally good models because they both are representing the same object."",""autoScoreResult"":{""maxScore"":1}},""id"":""5Sl88vyECB"",""type"":""radio""},{""response"":{""id"":""UnklR5mPpK"",""text"":""It is not possible to conclude from this experiment if 60F is better than 90F for growing these plants or if one cup of water is better than two cups of water for growing these plants. "",""autoScoreResult"":{""maxScore"":0,""isCorrect"":true}},""id"":""ijwuCmUAo2"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393861773000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4139,node_10.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_10.al"",""visitEndTime"":1393861939000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861934640,""assessments"":[{""response"":{""id"":""Km7uidz71B"",""text"":""The average length of their tail will have increased on one part, but not the other. "",""autoScoreResult"":{""maxScore"":1}},""id"":""xuquELx0uX"",""type"":""radio""},{""response"":{""text"":""One side of the island is more diverse ""},""id"":""egXDDynYbq"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393861836000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4140,node_11.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_11.al"",""visitEndTime"":1393862029000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862027372,""assessments"":[{""response"":{""id"":""tcxPSi2Akc"",""text"":""In general, dominant alleles will be greater in number than recessive alleles on both parts of the island."",""autoScoreResult"":{""maxScore"":1}},""id"":""jf6TONHsd2"",""type"":""radio""},{""response"":{""text"":""Mating with the population""},""id"":""ffNUt2iyDE"",""type"":""text""},{""response"":{""id"":""gOyHhVkmZU"",""text"":""The proportion of dominant and recessive alleles will be roughly 75% to 25%."",""autoScoreResult"":{""maxScore"":1}},""id"":""etjxUgd7Z7"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393861939000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4141,node_12.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_12.al"",""visitEndTime"":1393862089000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862087878,""assessments"":[{""response"":{""id"":""tpCiMIbSWT"",""text"":""Chance played a bigger role in one than the other."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""XyKkhFGIPm"",""type"":""radio""},{""response"":{""text"":""Natural selection helped tails. \n""},""id"":""xTsQY4z6dL"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862029000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4142,node_13.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_13.al"",""visitEndTime"":1393862132000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862131427,""assessments"":[{""response"":{""text"":""Different environment. Bodies had to adapt to surroundings---food intake ""},""id"":""rVoKNuuAiG"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862089000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4143,node_14.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_14.al"",""visitEndTime"":1393862314000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862312872,""assessments"":[{""response"":{""id"":""gZEJdqfwGr"",""text"":""1: Played a role""},""id"":""EzKmtagRGY"",""type"":""radio""},{""response"":{""id"":""rtQhhFONnE"",""text"":""2: Played a major role""},""id"":""litJb54alj"",""type"":""radio""},{""response"":{""id"":""4rBmXq6jSy"",""text"":""0: Played no role or a negligible role""},""id"":""nhZOGK8qpO"",""type"":""radio""},{""response"":{""id"":""lke6ExygmR"",""text"":""2: Played a major role""},""id"":""8KJldqvorQ"",""type"":""radio""},{""response"":{""id"":""3uAeu2Mg6q"",""text"":""0: Played no role or a negligible role""},""id"":""w2vbawNnnh"",""type"":""radio""},{""response"":{""id"":""6ZjywbOnWY"",""text"":""2: Played a major role""},""id"":""8fiTGm2BnC"",""type"":""radio""},{""response"":{""text"":"" ""},""id"":""UEW1uYNnVg"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862132000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4144,node_15.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_15.al"",""visitEndTime"":1393862369000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862368107,""assessments"":[{""response"":{""id"":""3SUTt3hC0H"",""text"":""Introducing a new breed of panthers"",""autoScoreResult"":{""maxScore"":0,""isCorrect"":true}},""id"":""lkZj7mtwk4"",""type"":""radio""},{""response"":{""text"":""Diversify the panther pop""},""id"":""YiqdDVB0lJ"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862314000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4145,node_18.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_18.al"",""visitEndTime"":1393862478000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862477002,""assessments"":[{""response"":{""id"":""mWXxPSXo8K"",""text"":""Minimum possible; one arm length."",""autoScoreResult"":{""maxScore"":1}},""id"":""l56D2FAV3d"",""type"":""radio""},{""response"":{""text"":""Follow person who will be further ahead. Avoids footsteps\n""},""id"":""7zMEOFH1Vm"",""type"":""text""},{""response"":{""id"":""uikpJ33WFB"",""text"":""At the very end of the line."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""yOlU6VfZAZ"",""type"":""radio""},{""response"":{""text"":""Because then everyone will be essentially walking in a straight line""},""id"":""AWUGamhWtt"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862369000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4146,node_19.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_19.al"",""visitEndTime"":1393862667000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862665896,""assessments"":[{""response"":{""id"":""NEZPdQE6aZ"",""text"":""Path B"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""oWovHD6c2V"",""type"":""radio""},{""response"":{""id"":""iON7GXiBl4"",""text"":""Yes he should, because it will increase his chances of reaching to the charging station."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""dOoRm2Fpm0"",""type"":""radio""},{""response"":{""text"":"" ""},""id"":""cADFqYQTOz"",""type"":""text""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862478000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4147,node_20.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_20.al"",""visitEndTime"":1393862694000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393862692866,""assessments"":[{""response"":{""id"":""EFJaN4zSeM"",""text"":""Graph A"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""0dHlpeqkc8"",""type"":""radio""},{""response"":{""id"":""J6pbtlzM1t"",""text"":""Graph D"",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""h8mqBgvQsj"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1393862667000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4148,node_21.al,AssessmentListNode,6629,WilliamL1023,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_21.al"",""visitEndTime"":1394118004000,""hintStates"":[],""nodeStates"":[{""timestamp"":1394118001104,""assessments"":[{""response"":{""id"":""PaAvprnqjZ"",""text"":""It rains."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""Fin0piIKWa"",""type"":""radio""}],""submit"":false,""isSubmit"":true,""locked"":true,""type"":""assessmentlist""}],""visitStartTime"":1394117997000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
4137,node_0.al,AssessmentListNode,6630,SeanF0928,303,Evolution Pre-test - Cindy Blakeslee - Loyola Academy,0,463,"{""nodeId"":""node_0.al"",""visitEndTime"":1393861909000,""hintStates"":[],""nodeStates"":[{""timestamp"":1393861909952,""assessments"":[{""response"":{""id"":""RvezbUYNnA"",""text"":""During treatment with an antibiotic, each individual bacterium tries to become resistant to the antibiotic.  Only some are able to willingly become resistant, and these individuals survive to pass this trait to their offspring."",""autoScoreResult"":{""maxScore"":1}},""id"":""kyGatwL8Zy"",""type"":""radio""},{""response"":{""id"":""IgaUggyULI"",""text"":""The individual birds that already have the kind of beak that allows them to eat the seeds that are harder to crack open would be more likely to survive and reproduce."",""autoScoreResult"":{""maxScore"":1,""choiceScore"":1,""isCorrect"":true}},""id"":""bJKlnjnZ27"",""type"":""radio""},{""response"":{""id"":""u1mmkUWs6D"",""text"":""Most species living today did not exist at the time life began."",""autoScoreResult"":{""maxScore"":1,""isCorrect"":true}},""id"":""rCwfXhhb1O"",""type"":""radio""},{""response"":{""id"":""tgtbHYUOT8"",""text"":""The gene pool fluctuates"",""autoScoreResult"":{""maxScore"":1}},""id"":""Ol4jrE6MXI"",""type"":""radio""},{""response"":null,""id"":""YJVWkwkdRu"",""type"":""text""}],""submit"":false,""isSubmit"":false,""type"":""assessmentlist""}],""visitStartTime"":1393861682000,""nodeType"":""AssessmentListNode"",""visitPostTime"":null}"
